Prerequisite_2,Description,Career_Outcomes/path,Duration,Prerequisite_1,Course,Online,Country,Local_Fees,Face_to_Face,Course_Lang,Prerequisite_3_grade_3,Website,Faculty,Remarks,Full_Time,Level_Code,Prerequisite_2_grade_2,University,Offline,Prerequisite_1_grade_1,Availability,Currency_Time,Duration_Time,Distance,Part_Time,Int_Fees,Currency,City,Prerequisite_3,Blended
IELTS,"Combine your knowledge of international politics, economics and diplomacy with the study of Australian and international law.Your international relations subjects will give you an understanding of the social, political and economic influences on world events. You can take electives in sociology, the global economy, diplomacy, modern political thought, social change and conflict.Your law studies will cover the fundamental principles of Australian law, civil litigation, property, contract and constitutional laws. You can also use your electives to study areas such as human rights law, public international law and international crime.As you progress, you'll have the opportunity to complete additional studies including Honours in Laws and clinical practice in a law firm.You can also take an international relations placement subject, which will prepare you for a career in the field, and participate in international mooting competitions or our winter school subject in Shanghai.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Admission to the legal profession by the Supreme Court of Victoria also requires the completion of practical legal training either by a 12-month period of Supervised Legal Training or by completing an approved practical legal training course (for example, at the Leo Cussen Institute or The College of Law). Candidates for admission to practise must also satisfy the Admissions Board that they are a fit and proper person to be admitted to practise.",5.0,ATAR,Bachelor of Laws/Bachelor of International Relations ,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-laws-bachelor-of-international-relations,Law and criminology,,No,BA,6.0,La Trobe University,Yes,92.05,,Years,Years,No,No,40200,AUD,Melbourne,Equivalent ,No
IELTS,"This double degree combines an innovative legal education with a practical insight into the rapidly evolving media industry. It's the ideal preparation for a career in law and/or media, across different platforms and industries.The law degree includes the compulsory subjects required by the Victorian Council of Legal Education to practise in Victoria. It also includes compulsory specialised subjects relevant to media such as Intellectual Property Law and Competition Policy. You'll get a high-quality legal education with a global and social justice perspective, and great hands-on experience. Our electives give you experience in areas like international advocacy, clinical legal education, mediation and negotiation.The Bachelor of Media and Communication degree takes a 'digital first' approach to the converging fields of film, radio, television, new media and communications. You can major in media industries, journalism or public relations, and you'll have access to professionals from a range of backgrounds.This program will get you career-ready with an emphasis on practical experience. Our moot court gives you the chance to apply the full range of skills, including client interviews, witness examination and negotiation. Depending on your Media and Communication major, you'll have the chance to work in our on-campus strategic communications agency, complete a professional internship, contribute to our digital publication, www.upstart.net.au, and use our AV production equipment, TV studio, 24-hour digital editing suites and audio recording studio.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Admission to the legal profession by the Supreme Court of Victoria also requires the completion of practical legal training either by a 12-month period of Supervised Legal Training or by completing an approved practical legal training course (for example, at the Leo Cussen Institute or The College of Law). Candidates for admission to practise must also satisfy the Admissions Board that they are a fit and proper person to be admitted to practise.",5.0,ATAR,Bachelor of Laws/Bachelor of Media and Communication,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-laws-bachelor-of-media-and-communication,Law and criminology,,No,BA,6.0,La Trobe University,Yes,93.95,,Years,Years,No,No,41600,AUD,Melbourne,Equivalent ,No
IELTS,"The Bachelor of Laws/Bachelor of Politics, Philosophy and Economics is a five-year double degree providing an accredited professional qualification in law, as well as a degree in politics, philosophy and economics.  The program offers an innovative, high quality legal education with a social justice perspective and a real emphasis on hands-on experiences. It includes all the compulsory law subjects required by the Victorian Legal Admissions Board for admission to the legal profession in Victoria and a wide range of law electives. In the Politics Philosophy and Economics component, students will complete 16 subjects (240 credit points). The course is designed to develop your cognitive flexibility, social intelligence, resilience, curiosity and empathy - key attributes needed for effective leadership, decision making and analysis. The degree allows students to develop an in-depth knowledge of each PPE discipline, to understand the interrelationships between each PPE discipline, and to then apply this knowledge to real-world issues and challenges.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Admission to the legal profession by the Supreme Court of Victoria also requires the completion of practical legal training either by a 12-month period of Supervised Legal Training or by completing an approved practical legal training course (for example, at the Leo Cussen Institute or The College of Law). Candidates for admission to practise must also satisfy the Admissions Board that they are a fit and proper person to be admitted to practise.",5.0,ATAR,"Bachelor of Laws/Bachelor of Politics, Philosophy and Economics",,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-laws-bachelor-of-politics-philosophy-and-economics,Law and criminology,,No,BA,6.0,La Trobe University,Yes,91.35,,Years,Years,No,No,39000,AUD,Melbourne,Equivalent ,No
IELTS,"Gain expertise in two highly-respected areas of knowledge by combining science studies with an understanding of the law. This five-year double degree opens up a range of career opportunities across science and law, including stem cell research, genetics and climate change.Our law degree has a strong focus on global and social justice. You'll study the essential legal areas like criminal law, constitutional law and legal ethics. You will have the opportunity to study science-related subjects such as intellectual property law and medicine and the law. Also, you can gain practical experience through our judicial mentoring program that allows you to spend a semester shadowing a judge or magistrate.You can also undertake supervised legal work through one of our clinical legal education subjects. You'll have the opportunity to participate in additional studies including Honours in Laws. Your subjects will also help you build practical legal skills in advocacy, mediation and negotiation.You'll have the opportunity to participate in additional studies including Honours in Laws, and clinical practice in a law firm.The science component of this degree can be tailored to your interests. Get hands-on experience through lab studies and field trips and choose from a range of specialisations including:botanycomputer sciencepsychologychemistry physics.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Admission to the legal profession by the Supreme Court of Victoria also requires the completion of practical legal training either by a 12-month period of Supervised Legal Training or by completing an approved practical legal training course (for example, at the Leo Cussen Institute or The College of Law). Candidates for admission to practise must also satisfy the Admissions Board that they are a fit and proper person to be admitted to practise.",5.0,ATAR,Bachelor of Laws/Bachelor of Science,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-laws-bachelor-of-science,Law and criminology,,No,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,43800,AUD,Melbourne,Equivalent ,No
IELTS,"Gain expertise in two highly-respected areas of knowledge by combining science studies with an understanding of the law. This five-year double degree opens up a range of career opportunities across science and law, including stem cell research, genetics and climate change.Our law degree has a strong focus on global and social justice. You'll study the essential legal areas like criminal law, constitutional law and legal ethics. You will have the opportunity to study science-related subjects such as intellectual property law and medicine and the law. Also, you can gain practical experience through our judicial mentoring program that allows you to spend a semester shadowing a judge or magistrate.You can also undertake supervised legal work through one of our clinical legal education subjects. You'll have the opportunity to participate in additional studies including Honours in Laws. Your subjects will also help you build practical legal skills in advocacy, mediation and negotiation.You'll have the opportunity to participate in additional studies including Honours in Laws, and clinical practice in a law firm.The science component of this degree can be tailored to your interests. Get hands-on experience through lab studies and field trips and choose from a range of specialisations including:botanycomputer sciencepsychologychemistry physics.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Admission to the legal profession by the Supreme Court of Victoria also requires the completion of practical legal training either by a 12-month period of Supervised Legal Training or by completing an approved practical legal training course (for example, at the Leo Cussen Institute or The College of Law). Candidates for admission to practise must also satisfy the Admissions Board that they are a fit and proper person to be admitted to practise.",5.0,ATAR,Bachelor of Laws/Bachelor of Science,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-laws-bachelor-of-science,Law and criminology,,No,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,43800,AUD,Bendigo,Equivalent ,No
IELTS,"Gain an introduction to the study of humanities and social sciences with your choice of majors (depending on the campus of study). You'll learn in a supportive environment, with structured assistance throughout your studies. Once you've successfully completed the diploma, you'll be eligible to enter the second year of La Trobe's Bachelor of Arts, or find work in administration or entry-level positions in a variety of industries.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 5.","Once you've successfully completed the diploma, you'll be eligible to enter the second year of La Trobe's Bachelor of Arts, or find work in administration or entry-level positions in a variety of industries.",1.0,ATAR,Diploma of Arts,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/diploma-of-arts,Law and criminology,,No,DIP,6.0,La Trobe University,Yes, ,,Years,Year,No,No,31400,AUD,Bendigo,Equivalent ,No
IELTS,"Gain an introduction to the study of humanities and social sciences with your choice of majors (depending on the campus of study). You'll learn in a supportive environment, with structured assistance throughout your studies. Once you've successfully completed the diploma, you'll be eligible to enter the second year of La Trobe's Bachelor of Arts, or find work in administration or entry-level positions in a variety of industries.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 5.","Once you've successfully completed the diploma, you'll be eligible to enter the second year of La Trobe's Bachelor of Arts, or find work in administration or entry-level positions in a variety of industries.",1.0,ATAR,Diploma of Arts,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/diploma-of-arts,Law and criminology,,No,DIP,6.0,La Trobe University,Yes, ,,Years,Year,No,No,31400,AUD,Mildura,Equivalent ,No
IELTS,"Gain an introduction to the study of humanities and social sciences with your choice of majors (depending on the campus of study). You'll learn in a supportive environment, with structured assistance throughout your studies. Once you've successfully completed the diploma, you'll be eligible to enter the second year of La Trobe's Bachelor of Arts, or find work in administration or entry-level positions in a variety of industries.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 5.","Once you've successfully completed the diploma, you'll be eligible to enter the second year of La Trobe's Bachelor of Arts, or find work in administration or entry-level positions in a variety of industries.",1.0,ATAR,Diploma of Arts,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/diploma-of-arts,Law and criminology,,No,DIP,6.0,La Trobe University,Yes, ,,Years,Year,No,No,31400,AUD,Shepparton,Equivalent ,No
IELTS,Hi cant find you,No career outcomes provided,1.0,ATAR,Bachelor of Agricultural Sciences,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-agricultural-sciences,Science,,No,BA,6.0,La Trobe University,Yes,57.60,,Years,Year,No,No,Not Provided,AUD,Melbourne,Equivalent ,No
IELTS,"Start towards your career helping animals.La Trobe's Bachelor of Animal and Veterinary Biosciences gives you a strong, scientific foundation and the essential, practical experience you need to start working with domesticated and wild animals. Through your study of animal sciences, complemented with biology and chemistry, you'll graduate ready to work in the animal industries.You'll learn:Animal scienceBuild important foundations in all aspects of animal science, including animal health, nutrition, physiology, welfare, reproduction and management.ZoologyGain an understanding of the many types of animals, their ecology and behaviour.MicrobiologyLearn about microorganisms, how they live, how they work and how they cause disease.Metabolic biochemistryBecome familiar with the underlying biochemical processes that occur in animals, including those used to generate energy to maintain body functions.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7."," animal pathologist Specialise in diagnosing animal diseases by examining tissue and bodily fluidsconservation scientist Use your knowledge to protect wildlife and improve land usage for governments, farmers and other stakeholdersmicrobiologistStudy bacteria, viruses and fungi to understand how they contribute to health and sickness in animalsanimal health officerInspect facilities to ensure animal health, sanitation and wellbeing. This may include livestock markets, hatcheries, pet stores, animal quarantines, labs and feedlots.",3.0,ATAR,Bachelor of Animal and Veterinary Biosciences,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-animal-and-veterinary-biosciences,Science,,No,BA,6.0,La Trobe University,Yes,60.75,,Years,Years,No,No,37800,AUD,Melbourne,Equivalent ,No
IELTS,"Study health from a social perspective in this combined four-year degree. You'll build an understanding of health and disability alongside the humanities and social sciences.Through your first year health sciences subjects, you'll focus on human biosciences, the role of health professionals in the community and the various factors that influence health. You can then go on to major in human physiology and anatomy, public health or rehabilitation counselling.Our human physiology and anatomy electives include both theory and lab practice units. If you major in public health, you'll learn about environmental health issues, living with chronic health problems, global health initiatives and health care systems. If you major in rehabilitation counselling, you'll explore the psychosocial perspective of health and illness, behavioural change for rehabilitation clients, health in the workplace, and sports and exercise psychology.Your arts electives can include anthropology, languages, sociology, drama, philosophy and politics. Arts and health combinations may include health promotion and gender studies, anthropology and public health, human biosciences and archaeology, philosophy and the experience of health and illness, and human biosciences and the philosophy of science.You can also participate in our international student exchange program. If you choose to focus on public health or rehabilitation counselling, we can help you find work placements.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Work opportunities exist in community development, education, health administration, health promotion, human services, journalism, management, non-clinical aspects of client management including community-based rehabilitation and case management, occupational health and safety and social policy.",4.0,ATAR,Bachelor of Arts/Bachelor of Health Sciences,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-arts-bachelor-of-health-sciences,Science,,No,BA,6.0,La Trobe University,Yes,66.10,,Years,Years,No,No,37800,AUD,Melbourne,Equivalent ,No
IELTS,"An arts/science degree gives you a combination of knowledge and skills that apply to a range of careers in areas like environmental science, journalism, research, health and business.Your arts and sciences studies are divided equally across this four-year double degree, giving you two distinct majors to combine in a way that reflects your interests and goals. Choose from arts subjects like anthropology, languages, archaeology, philosophy and linguistics, and team them with science areas including environmental geoscience, zoology, genetics, chemistry, physics or microbiology to create your study path.Through your science subjects, you'll have access to purpose-built teaching and research laboratories and will work alongside some of Australia's leading researchers. Our arts subjects also offer a balance of theoretical knowledge and practical experience, giving you the skills you need to adapt to today's changing jobs landscape.We offer programs to help you transition from high school to the demands of university, along with volunteer and work experience placements. You'll also have the option to study with one of our student exchange partners, gaining credit towards your degree while overseas.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.",No career outcomes provided,,ATAR,Bachelor of Arts/Bachelor of Science,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-arts-bachelor-of-science,Science,,,BA,6.0,La Trobe University,Yes,71.75,,Years,,No,,38400,AUD,Melbourne,Equivalent ,No
IELTS,"This degree prepares you to help find the solutions to big issues like protecting native forests, managing endangered species, discovering new medical cures or securing food for the future. In the first year of this degree, you'll explore the basics of animal, plant and microbial biology through the lenses of cell biology, genetics, evolution, biodiversity and ecology. In second and third year, you can specialise through a choice of disciplines including botany, microbiology, zoology, biochemistry or genetics.You'll get plenty of hands-on experience in our labs or on field trips to diverse habitats across Victoria. You'll be exposed to cutting edge biological research via world-class research institutes (the La Trobe Institute of Molecular Science and Centre for AgriBiosciences) and you'll have access to the La Trobe Wildlife Sanctuary on our Melbourne Campus. During your field excursions you'll learn techniques to survey animal and plant biodiversity. During lab classes you'll gain the skills to conduct scientific experiments and develop and present your own work. Along with practical and theoretical classes, we'll help you prepare for the workplace through opportunities for paid work experience. The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Our graduates have found work in zoos and other nature parks and aquariums, local and state government organisations (research, management and education roles), and research institutes. You can also go on to postgraduate studies in biological research, medicine or veterinary science.",3.0,ATAR,Bachelor of Biological Sciences,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-biological-sciences,Science,,No,BA,6.0,La Trobe University,Yes,55.25,,Years,Years,No,No,37800,AUD,Melbourne,Equivalent ,No
IELTS,"Biomedical science provides diverse career opportunities in areas including biotechnology, medical research and the pharmaceutical industry, while also providing a pathway into graduate entry allied health courses, such as physiotherapy and speech pathology, medicine or dentistry.In this course you will combine the fields of biology, pharmacology and medicine, as well as aspects of anatomy, biochemistry, microbiology, genetics, immunology, cell and molecular biology, physiology and neuroscience. A biomedical science degree will teach you about the human body, its structure and its functions. This includes understanding how diseases manifest and how drug strategies are used to treat these diseases. You will learn the practical skills needed to explore the underlying molecular basis of acute and chronic illnesses, understand how to apply biomedical research and learn how to convey scientific and biomedical science information.Course electives allow you to design your course to specialise in a number of areas, providing the opportunity to broaden your career prospects.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Once you graduate you'll be well prepared for diverse roles around the world in areas including education, medical sales, administration and media and communications, in biomedical, biotechnology and pharmaceutical industries, as well as in hospitals and government departments. If you choose to pursue further study, you may find employment in fields including data science, dietetics, orthoptics, physiotherapy and speech pathology. This degree can also lead you into postgraduate research and postgraduate studies in dentistry and medicine.",3.0,ATAR,Bachelor of Biomedical Science,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-biomedical-science,Science,,No,BA,6.0,La Trobe University,Yes,61.45,,Years,Years,No,No,38600,AUD,Bendigo,Equivalent ,No
IELTS,"Biomedicine combines the fields of biology and medicine.A degree in biomedicine provides diverse career opportunities in areas including biotechnology, medical research and the pharmaceutical industry, while also providing a pathway to graduate entry allied health courses, such as physiotherapy and speech pathology, and medicine or dentistry.In this course you'll gain the skills you need to understand human biology and make a difference to human health through a variety of career paths. You'll learn about the human body, its structure and function, and how diseases manifest. You'll explore the underlying molecular basis of illnesses such as Alzheimer's disease, malaria and cancer. You'll learn how to undertake and apply biomedical research, develop real-world practical skills, and learn how to meaningfully convey scientific and biomedical science information.Biomedicine includes aspects of anatomy, biochemistry, microbiology, pharmacology, genetics, immunology, cell and molecular biology, physiology and neuroscience.  Course electives allow you to design your course to specialize in any of these areas, providing the opportunity to broaden your career prospects.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.",data sciencedieteticsorthopticsphysiotherapypodiatryand speech pathology.,3.0,ATAR,Bachelor of Biomedicine,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-biomedicine,Science,,Yes,BA,6.0,La Trobe University,Yes,65.70,,Years,Years,No,No,38600,AUD,Melbourne,Equivalent ,No
IELTS,"Join the exciting world of agribusiness.Australia's food and fibre sector has grown into a global export industry. Agribusiness professionals with the skills and knowledge to respond to changing and emerging international markets are needed.La Trobe's Bachelor of Business (Agribusiness) gives you the business, economic and financial expertise to meet this demand. You'll also develop sought-after skills in the emerging areas of digital business and business analytics.Course subjects are delivered at different regional La Trobe campuses, so you'll gain unique insights into how agribusiness operates across different Victorian regions.You'll also gain hands-on experience in real-world agribusiness industries, ranging from farms to multinationals.You'll learn:Agribusiness managementExplore the concepts, processes, ideas, issues and experiences of agribusiness managers and management.Economic issues and public policyAnalyse current economic issues and develop appropriate public policy responses to them.SustainabilityUnderstand the complex interactions between the environmental, economic and social dimensions of sustainabilityBusiness data analysisGain an introduction to statistical literacy and apply statistical concepts to critical business problems and major social issues.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Business operations managerOversee daily operations on agri-based establishments like farms and food manufacturing plants.Food scientist or quality assurance managerStudy crops, livestock and farm animals with the goal of increasing safety and productivity.Commodities buyerPurchase commodities for use in food manufacturing or production.Agribusiness bankerEvaluate, approve and manage loans to agribusiness enterprises.Agricultural lobbyistRepresent agricultural interests and work with government officials and policymakers.",3.0,ATAR,Bachelor of Business (Agribusiness),,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-agribusiness,Science,,No,BA,6.0,La Trobe University,Yes,56.35,,Years,Years,No,No,33800,AUD,Melbourne,Equivalent ,No
IELTS,"Join the exciting world of agribusiness.Australia's food and fibre sector has grown into a global export industry. Agribusiness professionals with the skills and knowledge to respond to changing and emerging international markets are needed.La Trobe's Bachelor of Business (Agribusiness) gives you the business, economic and financial expertise to meet this demand. You'll also develop sought-after skills in the emerging areas of digital business and business analytics.Course subjects are delivered at different regional La Trobe campuses, so you'll gain unique insights into how agribusiness operates across different Victorian regions.You'll also gain hands-on experience in real-world agribusiness industries, ranging from farms to multinationals.You'll learn:Agribusiness managementExplore the concepts, processes, ideas, issues and experiences of agribusiness managers and management.Economic issues and public policyAnalyse current economic issues and develop appropriate public policy responses to them.SustainabilityUnderstand the complex interactions between the environmental, economic and social dimensions of sustainabilityBusiness data analysisGain an introduction to statistical literacy and apply statistical concepts to critical business problems and major social issues.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Business operations managerOversee daily operations on agri-based establishments like farms and food manufacturing plants.Food scientist or quality assurance managerStudy crops, livestock and farm animals with the goal of increasing safety and productivity.Commodities buyerPurchase commodities for use in food manufacturing or production.Agribusiness bankerEvaluate, approve and manage loans to agribusiness enterprises.Agricultural lobbyistRepresent agricultural interests and work with government officials and policymakers.",3.0,ATAR,Bachelor of Business (Agribusiness),,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-agribusiness,Science,,No,BA,6.0,La Trobe University,Yes,56.35,,Years,Years,No,No,33800,AUD,Bendigo,Equivalent ,No
IELTS,"Join the exciting world of agribusiness.Australia's food and fibre sector has grown into a global export industry. Agribusiness professionals with the skills and knowledge to respond to changing and emerging international markets are needed.La Trobe's Bachelor of Business (Agribusiness) gives you the business, economic and financial expertise to meet this demand. You'll also develop sought-after skills in the emerging areas of digital business and business analytics.Course subjects are delivered at different regional La Trobe campuses, so you'll gain unique insights into how agribusiness operates across different Victorian regions.You'll also gain hands-on experience in real-world agribusiness industries, ranging from farms to multinationals.You'll learn:Agribusiness managementExplore the concepts, processes, ideas, issues and experiences of agribusiness managers and management.Economic issues and public policyAnalyse current economic issues and develop appropriate public policy responses to them.SustainabilityUnderstand the complex interactions between the environmental, economic and social dimensions of sustainabilityBusiness data analysisGain an introduction to statistical literacy and apply statistical concepts to critical business problems and major social issues.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Business operations managerOversee daily operations on agri-based establishments like farms and food manufacturing plants.Food scientist or quality assurance managerStudy crops, livestock and farm animals with the goal of increasing safety and productivity.Commodities buyerPurchase commodities for use in food manufacturing or production.Agribusiness bankerEvaluate, approve and manage loans to agribusiness enterprises.Agricultural lobbyistRepresent agricultural interests and work with government officials and policymakers.",3.0,ATAR,Bachelor of Business (Agribusiness),,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-agribusiness,Science,,No,BA,6.0,La Trobe University,Yes,56.35,,Years,Years,No,No,33800,AUD,Mildura,Equivalent ,No
IELTS,"Join the exciting world of agribusiness.Australia's food and fibre sector has grown into a global export industry. Agribusiness professionals with the skills and knowledge to respond to changing and emerging international markets are needed.La Trobe's Bachelor of Business (Agribusiness) gives you the business, economic and financial expertise to meet this demand. You'll also develop sought-after skills in the emerging areas of digital business and business analytics.Course subjects are delivered at different regional La Trobe campuses, so you'll gain unique insights into how agribusiness operates across different Victorian regions.You'll also gain hands-on experience in real-world agribusiness industries, ranging from farms to multinationals.You'll learn:Agribusiness managementExplore the concepts, processes, ideas, issues and experiences of agribusiness managers and management.Economic issues and public policyAnalyse current economic issues and develop appropriate public policy responses to them.SustainabilityUnderstand the complex interactions between the environmental, economic and social dimensions of sustainabilityBusiness data analysisGain an introduction to statistical literacy and apply statistical concepts to critical business problems and major social issues.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Business operations managerOversee daily operations on agri-based establishments like farms and food manufacturing plants.Food scientist or quality assurance managerStudy crops, livestock and farm animals with the goal of increasing safety and productivity.Commodities buyerPurchase commodities for use in food manufacturing or production.Agribusiness bankerEvaluate, approve and manage loans to agribusiness enterprises.Agricultural lobbyistRepresent agricultural interests and work with government officials and policymakers.",3.0,ATAR,Bachelor of Business (Agribusiness),,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-agribusiness,Science,,No,BA,6.0,La Trobe University,Yes,56.35,,Years,Years,No,No,33800,AUD,Shepparton,Equivalent ,No
IELTS,"Our new double degree aims to develop graduates to work in a business, community, commerce or government setting where skills of critical analysis, problem solving and communication are highly valued. Alongside a solid grounding in business disciplines, you'll combine understandings of accounting, economics, finance, management and marketing with  well-developed humanities research and communication skills.You'll have the opportunity to work alongside business professionals and learn about new technology and innovative sustainability practices. You'll graduate with highly sought after skill sets by combining an arts major with a range of business and commerce subjects.  Choose from majors in English, history or sociology at all regional campuses, in addition to human geography and Indonesian language and culture at the Bendigo campus.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","This double degree doesn't just prepare you for one career - it teaches you how to create new opportunities and adapt to a changing job landscape; local, national and international.",4.0,ATAR,Bachelor of Business/Bachelor of Arts,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-bachelor-of-arts,Science,,Yes,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,36400,AUD,Bendigo,Equivalent ,No
IELTS,"Our new double degree aims to develop graduates to work in a business, community, commerce or government setting where skills of critical analysis, problem solving and communication are highly valued. Alongside a solid grounding in business disciplines, you'll combine understandings of accounting, economics, finance, management and marketing with  well-developed humanities research and communication skills.You'll have the opportunity to work alongside business professionals and learn about new technology and innovative sustainability practices. You'll graduate with highly sought after skill sets by combining an arts major with a range of business and commerce subjects.  Choose from majors in English, history or sociology at all regional campuses, in addition to human geography and Indonesian language and culture at the Bendigo campus.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","This double degree doesn't just prepare you for one career - it teaches you how to create new opportunities and adapt to a changing job landscape; local, national and international.",4.0,ATAR,Bachelor of Business/Bachelor of Arts,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-bachelor-of-arts,Science,,Yes,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,36400,AUD,Mildura,Equivalent ,No
IELTS,"Our new double degree aims to develop graduates to work in a business, community, commerce or government setting where skills of critical analysis, problem solving and communication are highly valued. Alongside a solid grounding in business disciplines, you'll combine understandings of accounting, economics, finance, management and marketing with  well-developed humanities research and communication skills.You'll have the opportunity to work alongside business professionals and learn about new technology and innovative sustainability practices. You'll graduate with highly sought after skill sets by combining an arts major with a range of business and commerce subjects.  Choose from majors in English, history or sociology at all regional campuses, in addition to human geography and Indonesian language and culture at the Bendigo campus.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","This double degree doesn't just prepare you for one career - it teaches you how to create new opportunities and adapt to a changing job landscape; local, national and international.",4.0,ATAR,Bachelor of Business/Bachelor of Arts,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-bachelor-of-arts,Science,,Yes,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,36400,AUD,Shepparton,Equivalent ,No
IELTS,"Kickstart your career in business by developing in-depth knowledge of human behaviour.Digital disruption has changed how businesses meet the needs and desires of their customers. An understanding of human behaviour and its role in modern marketing is becoming increasingly valued by employers.La Trobe's Bachelor of Business/Bachelor of Psychological Science has been designed to meet that industry need. This four-year degree gives you a foundation in business and psychology, plus the skills to apply this knowledge in a variety of roles and industries.Core business subjects in accounting, finance, economics, marketing and management teach you the building blocks of any successful venture. Gain an understanding of psychological science with core subjects in cognitive, developmental, social, abnormal, clinical and health psychology.Our cross-disciplinary program means graduates can pursue a career in a variety of industries like marketing, human resources, psychology, public relations or the not-for-profit sector.You'll learn:History, philosophy and methodology of psychological scienceDiscover the theories, research and data collection that made psychology what is it is today and how they're applied to modern-day experiments.Basics of business law and ethicsLearn the core principles of contract and consumer protection law, negligence and property law, plus the ethical standards that dictate how you do business.Fundamentals of entrepreneurship, leadership and managementDevelop key communication and presentation skills needed to engage with stakeholders. You'll learn what drives buyer behaviour, how to use targeting and positioning and maximise profits.Abnormal, clinical and health psychologyGain an understanding of the symptoms and characteristics of the most common psychiatric conditions and the treatment options that can help.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Organisational development specialistHelp solve organisational challenges by planning, coaching and consulting with teams and individuals to improve productivity.PsychologistGraduates from this double degree will have the prerequisites to apply for honours in psychology, with the potential to pursue postgraduate study and registration as a psychologist.Market researcherCollect and analyse data to assist with marketing strategies and determine whether a demand exists for a product or service.",4.0,ATAR,Bachelor of Business/Bachelor of Psychological Science,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-bachelor-of-psychological-science,Science,,No,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,39600,AUD,Bendigo,Equivalent ,No
