Prerequisite_2_grade_2,Prerequisite_1,Country,Face_to_Face,Career_Outcomes/path,Course_Lang,Availability,Course,Level_Code,FREE TAFE,Int_Fees,Duration,Faculty,Local_Fees,Full_Time,Website,Duration_Time,Remarks,Prerequisite_2,Part_Time,Description,Blended,City,Distance,Online,Prerequisite_1_grade_1,Currency_Time,University,Offline,Currency,Course Delivery Mode
N/A,ATAR,Australia,Yes,"'electronics testing', 'electronics servicing', 'apprentice electrician', 'apprentice electrician'",English,D,Certificate II In Electrotechnology (Career Start),CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/electrotechnology--vetis,Years,,IELTS,Yes,"This course is designed to introduce students to the various careers available in electrotechnology through project based, hands-on experience in the workshop. These careers include electrical, electronics, renewable energy and telecommunications. Students who complete both years of the program will have completed a nationally recognised pre-vocational qualification for careers in this industry.All students are required to attend a compulsory information session for their application to be accepted, dates to be advised.Proposed timetable:  Berwick               Wed 8-12pm     Wed 12.30-4.30 pm               Fri, 8-12pmDandenong          Wed 8-12pm     Wed 12.30-4.30 pm               Fri  8-12pmFrankston            Wed 8-12pm     Wed 12.30-4.30 pm               Fri  8-12       Fri 12.30-4.30pmMornington Peninsula         Fri  8.30- 12.30pm                           Fri 1-5pmNot a secondary student? Explore our Building Trades courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'electronics testing', 'electronics servicing', 'apprentice electrician', 'apprentice electrician'",English,D,Certificate II In Electrotechnology (Career Start),CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/electrotechnology--vetis,Years,,IELTS,Yes,"This course is designed to introduce students to the various careers available in electrotechnology through project based, hands-on experience in the workshop. These careers include electrical, electronics, renewable energy and telecommunications. Students who complete both years of the program will have completed a nationally recognised pre-vocational qualification for careers in this industry.All students are required to attend a compulsory information session for their application to be accepted, dates to be advised.Proposed timetable:  Berwick               Wed 8-12pm     Wed 12.30-4.30 pm               Fri, 8-12pmDandenong          Wed 8-12pm     Wed 12.30-4.30 pm               Fri  8-12pmFrankston            Wed 8-12pm     Wed 12.30-4.30 pm               Fri  8-12       Fri 12.30-4.30pmMornington Peninsula         Fri  8.30- 12.30pm                           Fri 1-5pmNot a secondary student? Explore our Building Trades courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,'apprentice',English,D,Certificate II In Engineering Studies,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/engineering-studies--vetis,Years,,IELTS,Yes,"This scored VCE VET course is designed to introduce students to the theories and practices necessary to enhance their future studies and employment prospectsin the engineering or engineering related industries. It introduces students to mechanical and thermal cutting, marking out, welding principles, fabrication,forming and shaping techniques, general machining, computing and computer-aided drafting, and workplace safety.Requirement is that  the student have Year 10 English & Maths This is a Scored VCE VET programProposed TimetableDandenong  Wed 8.00 -12.00pm    Wed 12.30-4.30 pmFrankston    Wed 8.00- 12.00pm    Wed 12.30-4.30 pmNot a secondary school student? Explore other Engineering courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,'apprentice',English,D,Certificate II In Engineering Studies,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/engineering-studies--vetis,Years,,IELTS,Yes,"This scored VCE VET course is designed to introduce students to the theories and practices necessary to enhance their future studies and employment prospectsin the engineering or engineering related industries. It introduces students to mechanical and thermal cutting, marking out, welding principles, fabrication,forming and shaping techniques, general machining, computing and computer-aided drafting, and workplace safety.Requirement is that  the student have Year 10 English & Maths This is a Scored VCE VET programProposed TimetableDandenong  Wed 8.00 -12.00pm    Wed 12.30-4.30 pmFrankston    Wed 8.00- 12.00pm    Wed 12.30-4.30 pmNot a secondary school student? Explore other Engineering courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,'apprentice furniture maker',English,D,Certificate II In Furniture Making Pathways,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/furniture-making-pathways-vet-in-schools,Years,,IELTS,Yes,"This scored VCE VET course is designed to introduce students to the theories and practices necessary to enhance their future studies and employment prospects in the furnishing industry.Requirements for this course is that the student have Year 10 English & Maths Proposed timetable:Dandenong  Wednesday  1pm - 6pmFrankston    Wednesday  1pm - 6pmStructured workplace 80 hours recommended but not mandatory, although it is highly recommended if you can secure a work placement as this might assist you in finding an apprenticeship.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,'apprentice furniture maker',English,D,Certificate II In Furniture Making Pathways,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/furniture-making-pathways-vet-in-schools,Years,,IELTS,Yes,"This scored VCE VET course is designed to introduce students to the theories and practices necessary to enhance their future studies and employment prospects in the furnishing industry.Requirements for this course is that the student have Year 10 English & Maths Proposed timetable:Dandenong  Wednesday  1pm - 6pmFrankston    Wednesday  1pm - 6pmStructured workplace 80 hours recommended but not mandatory, although it is highly recommended if you can secure a work placement as this might assist you in finding an apprenticeship.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'apprentice landscape gardener', 'horticulture manager', 'horticulture business owner', 'horticulturist in the parks, nursery, production, turf and landscape sectors', 'horticulturist'",English,D,Certificate II In Horticulture,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/horticulture--vetis,Years,,IELTS,Yes,"This course is designed to introduce students to the theories and practices necessary to prepare them for entry into this dynamic industry. It provides exposure to the main facets of the parks, nursery and landscape industries, contained within the general sphere of horticulture.Requirements: Yesar 10 English & MathsStructured workplace learning 80 hours recommended but not mandatory.Proposed TimtableCranbourne Wed  8.30- 12.30   Wed 1-5pmMornington Peninsula  Fri  8.30 - 12.30        Not a secondary student? Explore our Horticulture and Conservation courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'catering assistant', 'porter', 'food and beverage attendant', 'bar attendant', 'espresso coffee machine operator', 'food and beverage attendant', 'restaurant host', 'function attendant'",English,D,Certificate II In Hospitality,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/hospitality--vetis,Years,,IELTS,Yes,Front of House.This is a Scored VCE VET program  This qualification is designed to introduce students to the role of employees who perform a range of tasks in hospitality establishments. Students who complete the full program will receive a Certificate II in Hospitality and providing credit towards other hospitality qualifications including apprenticeships and traineeships.Proposed TimetableDandenong  Wed 8.30 - 12.30     Wed 1-5pmFrankston    Wed  8.30 - 12.30     Wed 1-5pmMornington Peninsula  Wed 8.30 -12.30    Wed 1-5pmNot a secondary school student? Explore other Hospitality and Tourism courses on offer at Chisholm.,No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'catering assistant', 'porter', 'food and beverage attendant', 'bar attendant', 'espresso coffee machine operator', 'food and beverage attendant', 'restaurant host', 'function attendant'",English,D,Certificate II In Hospitality,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/hospitality--vetis,Years,,IELTS,Yes,Front of House.This is a Scored VCE VET program  This qualification is designed to introduce students to the role of employees who perform a range of tasks in hospitality establishments. Students who complete the full program will receive a Certificate II in Hospitality and providing credit towards other hospitality qualifications including apprenticeships and traineeships.Proposed TimetableDandenong  Wed 8.30 - 12.30     Wed 1-5pmFrankston    Wed  8.30 - 12.30     Wed 1-5pmMornington Peninsula  Wed 8.30 -12.30    Wed 1-5pmNot a secondary school student? Explore other Hospitality and Tourism courses on offer at Chisholm.,No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'catering assistant', 'porter', 'food and beverage attendant', 'bar attendant', 'espresso coffee machine operator', 'food and beverage attendant', 'restaurant host', 'function attendant'",English,D,Certificate II In Hospitality,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/hospitality--vetis,Years,,IELTS,Yes,Front of House.This is a Scored VCE VET program  This qualification is designed to introduce students to the role of employees who perform a range of tasks in hospitality establishments. Students who complete the full program will receive a Certificate II in Hospitality and providing credit towards other hospitality qualifications including apprenticeships and traineeships.Proposed TimetableDandenong  Wed 8.30 - 12.30     Wed 1-5pmFrankston    Wed  8.30 - 12.30     Wed 1-5pmMornington Peninsula  Wed 8.30 -12.30    Wed 1-5pmNot a secondary school student? Explore other Hospitality and Tourism courses on offer at Chisholm.,No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'breakfast cook', 'cookery apprentice', 'sandwich hand', 'professional chef', 'commercial kitchen supervisor', 'commercial cook', 'commercial kitchen supervisor', 'chef de partie'",English,D,Certificate II In Kitchen Operations,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/kitchen-operations--vetis,Years,,IELTS,Yes,"The qualification is designed to reflect the role of employees who perform a range of tasks in hospitality establishments, particularly cooking and chefing. Students who complete the full VCE/VET program will receive a Certificate II in Kitchen Operations and a Statement of Attainment for additional units of competence providing credit towards other hospitality qualifications including apprenticeships and traineeships.This is a Scored VCE VET program. SIT20416 - Certificate II in Kitchen Operations with selected units from SIT30816 - Certificate III in Commercial Cookery.Proposted TimetableDandenong        Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Frankston          Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Mornington Peninsula   Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Not a secondary school student? Explore other Hospitality and Tourism courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'breakfast cook', 'cookery apprentice', 'sandwich hand', 'professional chef', 'commercial kitchen supervisor', 'commercial cook', 'commercial kitchen supervisor', 'chef de partie'",English,D,Certificate II In Kitchen Operations,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/kitchen-operations--vetis,Years,,IELTS,Yes,"The qualification is designed to reflect the role of employees who perform a range of tasks in hospitality establishments, particularly cooking and chefing. Students who complete the full VCE/VET program will receive a Certificate II in Kitchen Operations and a Statement of Attainment for additional units of competence providing credit towards other hospitality qualifications including apprenticeships and traineeships.This is a Scored VCE VET program. SIT20416 - Certificate II in Kitchen Operations with selected units from SIT30816 - Certificate III in Commercial Cookery.Proposted TimetableDandenong        Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Frankston          Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Mornington Peninsula   Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Not a secondary school student? Explore other Hospitality and Tourism courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'breakfast cook', 'cookery apprentice', 'sandwich hand', 'professional chef', 'commercial kitchen supervisor', 'commercial cook', 'commercial kitchen supervisor', 'chef de partie'",English,D,Certificate II In Kitchen Operations,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/kitchen-operations--vetis,Years,,IELTS,Yes,"The qualification is designed to reflect the role of employees who perform a range of tasks in hospitality establishments, particularly cooking and chefing. Students who complete the full VCE/VET program will receive a Certificate II in Kitchen Operations and a Statement of Attainment for additional units of competence providing credit towards other hospitality qualifications including apprenticeships and traineeships.This is a Scored VCE VET program. SIT20416 - Certificate II in Kitchen Operations with selected units from SIT30816 - Certificate III in Commercial Cookery.Proposted TimetableDandenong        Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Frankston          Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Mornington Peninsula   Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Not a secondary school student? Explore other Hospitality and Tourism courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'patisserie assistant', 'cookery apprentice', 'sandwich hand', 'professional patisserie cook', 'pastry chef'",English,D,Certificate II In Kitchen Operations,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/kitchen-operations-patisserie--vetis,Years,,IELTS,Yes,"Patisserie This program is designed to introduce students to patisserie (cakes and pastries) cooking and provide the skills to work in a range of hospitality establishments.Students who complete the full program will receive a Certificate II in Kitchen Operations (Patisserie). This can lead to other hospitality qualifications including apprenticeships and traineeships.SIT20416 - Certificate II in Kitchen Operations with selected units from SIT31016 - Certificate III in Patisserie.Note: The second year of this program does not carry scored assessment.Proposed TimetableDandenong    Wed 8.30am – 12.30pm,     Wed 1pm – 5pm.Frankston      Wed 8.30am – 12.30pm,     Wed 1pm – 5pm.Mornington Peninsula  Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Not a secondary school student? Explore other Hospitality and Tourism courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'patisserie assistant', 'cookery apprentice', 'sandwich hand', 'professional patisserie cook', 'pastry chef'",English,D,Certificate II In Kitchen Operations,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/kitchen-operations-patisserie--vetis,Years,,IELTS,Yes,"Patisserie This program is designed to introduce students to patisserie (cakes and pastries) cooking and provide the skills to work in a range of hospitality establishments.Students who complete the full program will receive a Certificate II in Kitchen Operations (Patisserie). This can lead to other hospitality qualifications including apprenticeships and traineeships.SIT20416 - Certificate II in Kitchen Operations with selected units from SIT31016 - Certificate III in Patisserie.Note: The second year of this program does not carry scored assessment.Proposed TimetableDandenong    Wed 8.30am – 12.30pm,     Wed 1pm – 5pm.Frankston      Wed 8.30am – 12.30pm,     Wed 1pm – 5pm.Mornington Peninsula  Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Not a secondary school student? Explore other Hospitality and Tourism courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'patisserie assistant', 'cookery apprentice', 'sandwich hand', 'professional patisserie cook', 'pastry chef'",English,D,Certificate II In Kitchen Operations,CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/kitchen-operations-patisserie--vetis,Years,,IELTS,Yes,"Patisserie This program is designed to introduce students to patisserie (cakes and pastries) cooking and provide the skills to work in a range of hospitality establishments.Students who complete the full program will receive a Certificate II in Kitchen Operations (Patisserie). This can lead to other hospitality qualifications including apprenticeships and traineeships.SIT20416 - Certificate II in Kitchen Operations with selected units from SIT31016 - Certificate III in Patisserie.Note: The second year of this program does not carry scored assessment.Proposed TimetableDandenong    Wed 8.30am – 12.30pm,     Wed 1pm – 5pm.Frankston      Wed 8.30am – 12.30pm,     Wed 1pm – 5pm.Mornington Peninsula  Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Not a secondary school student? Explore other Hospitality and Tourism courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'assistant outdoor guide', 'program manager', 'youth work - outdoor specialist', 'camp manager', 'outdoor educator', 'outdoor instructor', 'adventure guide', 'assistant outdoor guide'",English,D,Certificate II In Outdoor Recreation,CERTII,No,N/A,1.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/outdoor-recreation--vetis,Year,,IELTS,Yes,"This course is designed to introduce students to employment and educational opportunities within the outdoor recreation industry. The focus is on developing the skills, knowledge and confidence to work in the area of outdoor recreation.Students work on developing leadership and organisational skills through theory and practical sessions in the classroom, the workplace and on a camp. Activities include surfing, snorkelling, rock-climbing and bushwalking. After successful completion of the program, students can proceed to the VCE VET scored Certificate III in Sport and Recreation in their second year.Proposed timetableFrankston    Wed 1pm – 5pm.Not a secondary student? Explore our Sport and Recreation courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'plumbing apprentice', 'registered plumber', 'Licensed Plumber'",English,D,Certificate II In Plumbing (Pre-apprenticeship),CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/plumbing-preapprenticeship--vetis,Years,,IELTS,Yes,"This course is designed to introduce students to the basic theory and practice of plumbing in order to prepare them to enter the plumbing industry or a plumbing and gas-fitting apprenticeship.Proposed timetableBerwick TEC       Wed 8am – 12pm, Wed 12.30pm – 4.30,                           Fri 8am – 12pm    Fri 12.30pm – 4.30pm.Dandenong         Wed 8am – 12pm, Wed 12.30pm – 4.30pm.Frankston           Wed 8am – 12pm, 12.30pm – 4.30pm,                          Fri 8am – 12pm, 12.30pm – 4.30pm.Not a secondary student? Explore our Building Trades courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'plumbing apprentice', 'registered plumber', 'Licensed Plumber'",English,D,Certificate II In Plumbing (Pre-apprenticeship),CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/plumbing-preapprenticeship--vetis,Years,,IELTS,Yes,"This course is designed to introduce students to the basic theory and practice of plumbing in order to prepare them to enter the plumbing industry or a plumbing and gas-fitting apprenticeship.Proposed timetableBerwick TEC       Wed 8am – 12pm, Wed 12.30pm – 4.30,                           Fri 8am – 12pm    Fri 12.30pm – 4.30pm.Dandenong         Wed 8am – 12pm, Wed 12.30pm – 4.30pm.Frankston           Wed 8am – 12pm, 12.30pm – 4.30pm,                          Fri 8am – 12pm, 12.30pm – 4.30pm.Not a secondary student? Explore our Building Trades courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'plumbing apprentice', 'registered plumber', 'Licensed Plumber'",English,D,Certificate II In Plumbing (Pre-apprenticeship),CERTII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/plumbing-preapprenticeship--vetis,Years,,IELTS,Yes,"This course is designed to introduce students to the basic theory and practice of plumbing in order to prepare them to enter the plumbing industry or a plumbing and gas-fitting apprenticeship.Proposed timetableBerwick TEC       Wed 8am – 12pm, Wed 12.30pm – 4.30,                           Fri 8am – 12pm    Fri 12.30pm – 4.30pm.Dandenong         Wed 8am – 12pm, Wed 12.30pm – 4.30pm.Frankston           Wed 8am – 12pm, 12.30pm – 4.30pm,                          Fri 8am – 12pm, 12.30pm – 4.30pm.Not a secondary student? Explore our Building Trades courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'apprentice hairdresser', 'qualified hairdresser'",English,D,Certificate II In Salon Assistant,CERTII,No,N/A,1.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/salon-assistant--vetis,Year,,IELTS,Yes,"This one-year program will offer students the training of a first year salon apprentice in their initial six months. Training includes practical skills for styling, removal of chemicals, and basin services, as well as theory studies in client communication.40 hours mandatory If students are unable to source placement, they will be able to access Chisholm Salon days. (Salon days may not be scheduled on the same day as the VET program)Proposed timetableFrankston                  Wed 9am – 3pm, Fri 9am – 3pm.Dandenong                Wed 9am – 3pm, Fri 9am – 3pm.Berwick                     Wed 9am - 3pm, Fri 9am-3pm.Mornington Peninsula   Wed 9am – 3pm.Not a secondary student? Explore our Hair, Beauty and Make-up courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'apprentice hairdresser', 'qualified hairdresser'",English,D,Certificate II In Salon Assistant,CERTII,No,N/A,1.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/salon-assistant--vetis,Year,,IELTS,Yes,"This one-year program will offer students the training of a first year salon apprentice in their initial six months. Training includes practical skills for styling, removal of chemicals, and basin services, as well as theory studies in client communication.40 hours mandatory If students are unable to source placement, they will be able to access Chisholm Salon days. (Salon days may not be scheduled on the same day as the VET program)Proposed timetableFrankston                  Wed 9am – 3pm, Fri 9am – 3pm.Dandenong                Wed 9am – 3pm, Fri 9am – 3pm.Berwick                     Wed 9am - 3pm, Fri 9am-3pm.Mornington Peninsula   Wed 9am – 3pm.Not a secondary student? Explore our Hair, Beauty and Make-up courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'apprentice hairdresser', 'qualified hairdresser'",English,D,Certificate II In Salon Assistant,CERTII,No,N/A,1.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/salon-assistant--vetis,Year,,IELTS,Yes,"This one-year program will offer students the training of a first year salon apprentice in their initial six months. Training includes practical skills for styling, removal of chemicals, and basin services, as well as theory studies in client communication.40 hours mandatory If students are unable to source placement, they will be able to access Chisholm Salon days. (Salon days may not be scheduled on the same day as the VET program)Proposed timetableFrankston                  Wed 9am – 3pm, Fri 9am – 3pm.Dandenong                Wed 9am – 3pm, Fri 9am – 3pm.Berwick                     Wed 9am - 3pm, Fri 9am-3pm.Mornington Peninsula   Wed 9am – 3pm.Not a secondary student? Explore our Hair, Beauty and Make-up courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'coach', 'sports and fitness Coach', 'activity program coordinator', 'recreation coordinator', 'sports administrator', 'fitness instructor', 'group fitness instructor', 'personal trainer', 'gymnasium manager', 'program manager', 'youth work - outdoor specialist', 'camp manager', 'outdoor educator'",English,D,Certificate II In Sport And Recreation,CERTII,No,N/A,1.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/sport-and-recreation--vetis,Year,,IELTS,Yes,"This program is designed to introduce students to the sport, fitness and outdoor recreation sector.Students develop activity specific and organisational skills through the combination of theory,Students wishing to complete VCE VET Scored Assessment must complete the Certificate III in Sport and Recreation in second year.Proposed timetableBerwick           Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Frankston        Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Not a secondary student? Explore our Sport and Recreation courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'coach', 'sports and fitness Coach', 'activity program coordinator', 'recreation coordinator', 'sports administrator', 'fitness instructor', 'group fitness instructor', 'personal trainer', 'gymnasium manager', 'program manager', 'youth work - outdoor specialist', 'camp manager', 'outdoor educator'",English,D,Certificate II In Sport And Recreation,CERTII,No,N/A,1.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-ii/sport-and-recreation--vetis,Year,,IELTS,Yes,"This program is designed to introduce students to the sport, fitness and outdoor recreation sector.Students develop activity specific and organisational skills through the combination of theory,Students wishing to complete VCE VET Scored Assessment must complete the Certificate III in Sport and Recreation in second year.Proposed timetableBerwick           Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Frankston        Wed 8.30am – 12.30pm, Wed 1pm – 5pm.Not a secondary student? Explore our Sport and Recreation courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'beautician', 'retail cosmetic consultant', 'beauty therapist', 'beauty therapist', 'salon manager', 'spa therapist'",English,D,Certificate III In Beauty Services,CERTIII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-iii/beauty-services--vetis,Years,,IELTS,Yes,"This program will offer the student the opportunity to undertake a Certificate III qualification while completing their years 11 and  12 VCE or VCAL studies.  Study one day a week for two years undertaking studies in waxing, manicure and pedicure, make-up, and business communications, retail, spray tanning and nail art.Successful completion of this certificate can lead to employment prospects as a beautician, beauty therapist, or retail cosmetic consultant.PLEASE NOTE: 80 per cent attendance is required for successful completion of the program.Proposed timetable:Berwick : Wed 9-3pm, Fri 9-3pmDandenong: Wed 9-3pm, Fri 9-3pm Frankston: Wed 9-3pm, Fri 9-3pmMornington peninsula: Wed 9-3pmNot a secondary student? Explore our Hair, Beauty and Make-up courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'beautician', 'retail cosmetic consultant', 'beauty therapist', 'beauty therapist', 'salon manager', 'spa therapist'",English,D,Certificate III In Beauty Services,CERTIII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-iii/beauty-services--vetis,Years,,IELTS,Yes,"This program will offer the student the opportunity to undertake a Certificate III qualification while completing their years 11 and  12 VCE or VCAL studies.  Study one day a week for two years undertaking studies in waxing, manicure and pedicure, make-up, and business communications, retail, spray tanning and nail art.Successful completion of this certificate can lead to employment prospects as a beautician, beauty therapist, or retail cosmetic consultant.PLEASE NOTE: 80 per cent attendance is required for successful completion of the program.Proposed timetable:Berwick : Wed 9-3pm, Fri 9-3pmDandenong: Wed 9-3pm, Fri 9-3pm Frankston: Wed 9-3pm, Fri 9-3pmMornington peninsula: Wed 9-3pmNot a secondary student? Explore our Hair, Beauty and Make-up courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
N/A,ATAR,Australia,Yes,"'beautician', 'retail cosmetic consultant', 'beauty therapist', 'beauty therapist', 'salon manager', 'spa therapist'",English,D,Certificate III In Beauty Services,CERTIII,No,N/A,2.0,,N/A,No,https://www.chisholm.edu.au/courses/vet-in-schools/certificate-iii/beauty-services--vetis,Years,,IELTS,Yes,"This program will offer the student the opportunity to undertake a Certificate III qualification while completing their years 11 and  12 VCE or VCAL studies.  Study one day a week for two years undertaking studies in waxing, manicure and pedicure, make-up, and business communications, retail, spray tanning and nail art.Successful completion of this certificate can lead to employment prospects as a beautician, beauty therapist, or retail cosmetic consultant.PLEASE NOTE: 80 per cent attendance is required for successful completion of the program.Proposed timetable:Berwick : Wed 9-3pm, Fri 9-3pmDandenong: Wed 9-3pm, Fri 9-3pm Frankston: Wed 9-3pm, Fri 9-3pmMornington peninsula: Wed 9-3pmNot a secondary student? Explore our Hair, Beauty and Make-up courses on offer at Chisholm.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Traineeship
