Country,Duration_Time,City,Part_Time,Description,Course,Level_Code,Website,Prerequisite_2_grade_2,Course_Lang,Remarks,Currency,Full_Time,Career_Outcomes/path,Online,Availability,Currency_Time,Prerequisite_2,Prerequisite_1,Distance,Blended,Duration,Prerequisite_3,Prerequisite_1_grade_1,Local_Fees,Offline,Prerequisite_3_grade_3,Faculty,University,Int_Fees,Face_to_Face
Australia,Years,Melbourne,No,"Go beyond the boundaries of traditional engineering.Automation, artificial intelligence and digitalisation in manufacturing have revolutionised the engineering industry. New tech has created demand for new skills. Employers need manufacturing engineers with both business knowledge and technical expertise. Developed in consultation with industry leaders, La Trobe's Master of Engineering (Manufacturing) combines business skills with technical knowledge to place you at the forefront of the modern manufacturing industry.With a focus on engineering business concepts, you'll develop negotiation and consultation skills, combined with specialised knowledge in system design, materials processing and sustainable engineering.Gain hands-on experience with CNC lathe and CNC router machines, laser and waterjet cutters, 3D printers and materials processing and characterization instruments in our on-campus access to manufacturing laboratories. You'll also build industry contacts with our embedded six-month Work Integrated Learning (WIL) opportunities or research learning placement options.You'll learn:Engineering for productionDiscover how to design automated production lines which produce products to a specified quality and cost.Computer-aided engineeringExplore the technology and software used to improve engineering design, modelling, manufacturing and control.Nano and micro-scale manufacturingLearn how to apply the latest processes to create novel microstructures, devices, and systems.Sustainable engineeringDevelop socially conscious decision-making processes by examining sustainable workplace practices in the engineering industry.One year of advanced standing may be available to engineering graduates with a four-year Bachelor’s degree with Honours from another Australian university.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Engineering (Manufacturing),MST,https://www.latrobe.edu.au/courses/master-of-engineering-manufacturing,,English,,AUD,No,"Product designerUse data and computer-aided design to create, test and deliver products for clients.Defence contractorDevelop and integrate solutions for defence and aerospace to improve equipment and technology performance.Manufacturing engineerUse robots, networks, machine tools and materials-handling equipment to produce electronic production systems.Supply chain managerReport on and evaluate supply chain logistics and suppliers to help streamline delivery channels.",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,37200,Yes
Australia,Years,Melbourne,No,"Lead the way in engineering.Digital technologies are transforming the ways engineering and construction companies operate. From robotics on building sites to virtual and augmented reality employed during project planning, businesses need engineering managers with the latest technological skills and experience.La Trobe's Master of Engineering Management will develop your expertise in electronic, telecommunication and computer engineering. You'll graduate ready to lead and manage a wide range of organisational activities.You'll learn: The foundations of good management  Build your skills and knowledge of management practices with subjects in finance, marketing and accounting.   Detailed business subjects  Refine your understanding of business with subjects such as organisational behaviour and corporate venturing.   Diverse electives  Expand your thinking and explore your interests across engineering and management.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Engineering Management,MST,https://www.latrobe.edu.au/courses/master-of-engineering-management,,English,,AUD,No," Telecommunication project manager  Recruit team members, assign tasks and set objectives and deadlines for telecommunication systems installation projects.   Senior technical consultant  Solve problems and devise ideas to improve the function of existing software or systems.   Software development manager  Plan, direct and coordinate all activities related to writing software programs and manage the activities of the software developing team.  ",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,37600,Yes
Australia,Years,Melbourne,No,"Technology is evolving. Evolve with it.Workplaces are evolving faster than ever before. As many businesses migrate to virtual networking and cloud solutions, information technology specialists are in high demand, with AI and machine learning continuing to create new possibilities.Our Master of Information and Communications Technology (ICT) has been carefully designed by industry experts. Accredited by the Australian Computer Society (ACS), it will help you establish important foundations in computer science, communications system design and project management. Explore innovative solutions to major cybersecurity issues and gain industry-recognised certifications, including a CISCO CCNA certification, required for many networking jobs around the world.1La Trobe graduates of this course have built their careers in organisations like Cisco, Optus, Deloitte, RACV and Managed Services Australia. Work with industry partners like these during the course and present your project at our annual IT and Engineering Industry Showcase. Develop your professional networks, solve real-world problems and gain experience working in industry-leading organisations to ensure you graduate career-ready.Access La Trobe's expert research centres including the Centre for Technology Infusion, the Optus Cyber Security Research Centre and one of the largest labs in Victoria – our state-of-the-art research lab for the Internet of Things, developed in collaboration with Microsoft and CISCO.You'll learn: Cisco gears  Learn to use Cisco gears like routers, switches, firewalls and wireless controllers. Use them to provide scalable solutions for corporate communications infrastructure.   Project management and documentation  Manage projects, communicate effectively and support large teams.   Entrepreneurship  Learn the fundamentals of innovation, professionalism and ethical practices, and get a competitive edge in the modern business environment.   Designing corporate networks  Learn how to design and develop large corporate networks. Understand the last-mile wireless segment, network capacity planning and how to secure networks using innovative firewalls and ICT policies.  1 May be conditional on subject choice. Seek advice upon enrolment.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Information and Communication Technology,MST,https://www.latrobe.edu.au/courses/master-of-information-and-communication-technology,,English,,AUD,No,"Network engineerDesign and use equipment for voice and data. Implement new processes, practices, standards and policies.Network managerMaintain medium- to large-scale corporate networks. Design routing protocols and establish policy frameworks for organisational networks.Senior programmerDesign, develop and test new and existing platforms using local and cloud-based platforms.IT administratorDesign and maintain IT systems within a wide range of organisations and businesses.IT researcherConduct research into ICT software, hardware, systems, best practice and trends.",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,,Yes
Australia,Years,Bendigo,No,"Technology is evolving. Evolve with it.Workplaces are evolving faster than ever before. As many businesses migrate to virtual networking and cloud solutions, information technology specialists are in high demand, with AI and machine learning continuing to create new possibilities.Our Master of Information and Communications Technology (ICT) has been carefully designed by industry experts. Accredited by the Australian Computer Society (ACS), it will help you establish important foundations in computer science, communications system design and project management. Explore innovative solutions to major cybersecurity issues and gain industry-recognised certifications, including a CISCO CCNA certification, required for many networking jobs around the world.1La Trobe graduates of this course have built their careers in organisations like Cisco, Optus, Deloitte, RACV and Managed Services Australia. Work with industry partners like these during the course and present your project at our annual IT and Engineering Industry Showcase. Develop your professional networks, solve real-world problems and gain experience working in industry-leading organisations to ensure you graduate career-ready.Access La Trobe's expert research centres including the Centre for Technology Infusion, the Optus Cyber Security Research Centre and one of the largest labs in Victoria – our state-of-the-art research lab for the Internet of Things, developed in collaboration with Microsoft and CISCO.You'll learn: Cisco gears  Learn to use Cisco gears like routers, switches, firewalls and wireless controllers. Use them to provide scalable solutions for corporate communications infrastructure.   Project management and documentation  Manage projects, communicate effectively and support large teams.   Entrepreneurship  Learn the fundamentals of innovation, professionalism and ethical practices, and get a competitive edge in the modern business environment.   Designing corporate networks  Learn how to design and develop large corporate networks. Understand the last-mile wireless segment, network capacity planning and how to secure networks using innovative firewalls and ICT policies.  1 May be conditional on subject choice. Seek advice upon enrolment.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Information and Communication Technology,MST,https://www.latrobe.edu.au/courses/master-of-information-and-communication-technology,,English,,AUD,No,"Network engineerDesign and use equipment for voice and data. Implement new processes, practices, standards and policies.Network managerMaintain medium- to large-scale corporate networks. Design routing protocols and establish policy frameworks for organisational networks.Senior programmerDesign, develop and test new and existing platforms using local and cloud-based platforms.IT administratorDesign and maintain IT systems within a wide range of organisations and businesses.IT researcherConduct research into ICT software, hardware, systems, best practice and trends.",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,,Yes
Australia,Years,Melbourne,No,"Technology is evolving. Take your next step.The world is speeding towards digitisation and automation. As new technologies continue to disrupt the norm, employers are searching for experienced professionals who are keen to leverage these new opportunities.Designed by industry experts, our Master of Information Technology will give you important foundations in programming, system design and project management. In this flexible degree, you'll also have the choice to specialise – either in software and webs systems, data management and analysis, or wireless and network technologies – or broaden your knowledge through a wide range of electives.You'll have access our expert research centres including the Centre for Technology Infusion, the Optus Cyber Security Research Centre and a state-of-the-art research lab for the Internet of Things, developed in collaboration with Microsoft and CISCO. La Trobe is home to one of the largest labs in Victoria.Over two semesters, you'll work directly with one of our industry partners, like Shine Technologies, Boral, Transurban and Aerion Technologies. Solve real-world problems and present your project at our annual IT and Engineering Industry Showcase and develop your professional networks.You'll learn:Database, networks and programmingGain essential skills in programming, mobile app development, logic and data structures, and computer architecture.Software engineering and intelligent systemsDevelop your software engineering skills and learn full stack web development, including front end and software development.Internet computingLearn cloud computing, programming languages and system design.IT-related logical thinkingImprove your Java knowledge and skills for programming, algorithms and data structures that work.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Information Technology,MST,https://www.latrobe.edu.au/courses/master-of-information-technology,,English,,AUD,No,"Senior programmerUse your extensive knowledge of programming languages to engineer solutions in artificial intelligence, cloud computing, smart systems, software programs and more.Network engineerDesign, organise, configure and troubleshoot networks. Design and maintain equipment for voice and data.Full stack developerAdminister the front end, back end and server side of websites and IT systems.IT administratorDesign, maintain and manage IT systems within a wide range of organisations and businesses.IT researcherConduct research into IT software, hardware, systems, best practice and trends.",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,37200,Yes
Australia,Years,Bendigo,No,"Technology is evolving. Take your next step.The world is speeding towards digitisation and automation. As new technologies continue to disrupt the norm, employers are searching for experienced professionals who are keen to leverage these new opportunities.Designed by industry experts, our Master of Information Technology will give you important foundations in programming, system design and project management. In this flexible degree, you'll also have the choice to specialise – either in software and webs systems, data management and analysis, or wireless and network technologies – or broaden your knowledge through a wide range of electives.You'll have access our expert research centres including the Centre for Technology Infusion, the Optus Cyber Security Research Centre and a state-of-the-art research lab for the Internet of Things, developed in collaboration with Microsoft and CISCO. La Trobe is home to one of the largest labs in Victoria.Over two semesters, you'll work directly with one of our industry partners, like Shine Technologies, Boral, Transurban and Aerion Technologies. Solve real-world problems and present your project at our annual IT and Engineering Industry Showcase and develop your professional networks.You'll learn:Database, networks and programmingGain essential skills in programming, mobile app development, logic and data structures, and computer architecture.Software engineering and intelligent systemsDevelop your software engineering skills and learn full stack web development, including front end and software development.Internet computingLearn cloud computing, programming languages and system design.IT-related logical thinkingImprove your Java knowledge and skills for programming, algorithms and data structures that work.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Information Technology,MST,https://www.latrobe.edu.au/courses/master-of-information-technology,,English,,AUD,No,"Senior programmerUse your extensive knowledge of programming languages to engineer solutions in artificial intelligence, cloud computing, smart systems, software programs and more.Network engineerDesign, organise, configure and troubleshoot networks. Design and maintain equipment for voice and data.Full stack developerAdminister the front end, back end and server side of websites and IT systems.IT administratorDesign, maintain and manage IT systems within a wide range of organisations and businesses.IT researcherConduct research into IT software, hardware, systems, best practice and trends.",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,37200,Yes
Australia,Years,Melbourne,No,"Become an in-demand network specialist.As businesses become increasingly reliant on large-scale connectivity and data, there is a growing global demand for IT professionals with specialised networks expertise. La Trobe's Master of Information Technology (Computer Networks) gives you the specialised knowledge and hands-on skills that employers are looking for.Learn about data communications and networks, networks and system security, network design and management, application protocol and wireless networks. Develop the skills to work effectively in project teams and how to plan and design networks.Graduate ready to work in a broad range of businesses with an industry-accredited qualification.You'll learn:Wireless and network technologiesLearn how to design and implement local, wide-area and wireless networks.System design and methodologiesUnderstand software engineering and develop a software system for meeting user requirements.Object-oriented programming fundamentalsExamine object-oriented concepts and programming using Java.Algorithms and data structuresInvestigate different algorithms and data structures and analyse their effectiveness for specific problems and categories of problems.Project managementLearn how to manage large-scale IT projects and explore different system utilities, data and information management techniques.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Information Technology (Computer Networks),MST,https://www.latrobe.edu.au/courses/master-of-information-technology-computer-networks,,English,,AUD,No,"Network managerInstall and maintain businesses' computer networks and train staff to provide technical support.Research and development managerResearch, plan and implement new business programs and protocols and oversee the development of new products.Network consultantBuild and maintain network infrastructures, and create and maintain secure servers. ",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,37200,Yes
Australia,Years,Bendigo,No,"The digital revolution is here. Be a part of it.Smart technology, internet of things (IoT) and connectivity are reshaping the world. The need for skilled IoT professionals is growing. La Trobe's Master of Internet of Things is here to meet that need.The first of its kind in Australia, it combines technical knowledge with practical learning opportunities.Help connect IoT technology to the world. Develop advanced programming and systems design skills. Discover the key components of IoT, including platforms, protocols and protection.Work with this ground-breaking technology first hand. Take on an industry placement in Bendigo's many IoT technology projects like Clever Weather or Long Range IoT Network.Turn your vision of IoT technology into reality. Apply your knowledge to exclusive innovation projects or help shape the future of the IoT with a research thesis.Graduates will be at the forefront of technology projected to be worth over $200 billion by 20301.You'll learn:IoT cloud dataDiscover how cloud data can be used as tool for brainstorming and informed decision making.Industry impact of IoT technologyLearn how IoT can be used to improve and innovate sectors like healthcare, construction and mining.IoT programming and systems designWork with IoT technology first-hand and produce a prototype IoT solution or system for a real-world industry partner.Security protocols and privacy risksGain an understanding of IoT security and privacy risks by analysing the design of secure hardware and software.1Australia's IoT Opportunity: Driving Future Growth, PwC, 2018The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Internet of Things,MST,https://www.latrobe.edu.au/courses/master-of-internet-of-things,,English,,AUD,No,"(IoT Product) Test EngineerDevelop test plans for IoT product evaluation. Help enhance test automation and data analytics frameworks. Conduct performance measurements on a range of IoT devices.Data AnalystUse data to implement and maintain leading-edge IoT analytic systems and ensure only relevant information is filtered the processing system of a device.Industrial UI/UX designerMake IoT technology user friendly by developing the software and features needed for people to navigate and use devices.Interoperability EngineerCreate, test and evaluate new interoperable simulation system designs to help software communicate and exchange data with other programs.",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,38400,Yes
Australia,Years,Melbourne,No,"Power up your accounting knowledge.IT systems can make or break a business. When you understand the real bones of an organisation, and can combine your knowledge with financial analysis, you can create powerful change.To give you these important skills, we've designed our Master of Professional Accounting (Information Systems Management) to give you a solid foundation in every aspect of accounting, including finance, taxation, auditing and law. You'll also develop a specialty through a range of information systems management subjects, which are designed to give you an insightful understanding of core business systems. You'll use problem-solving techniques to explore core business needs.This course is perfect if you have an undergraduate degree without an accounting major and want to hone your accounting and business skills.The Master of Professional Accounting is accredited by Chartered Accountants Australia and New Zealand (CAANZ), CPA Australia and the Chartered Institute of Management Accountants (CIMA) 1.You'll learn:Financial and management accountingRecognise and apply the accounting principles that govern the preparation, presentation and communication of accounting information. Learn how to use accounting software to record business transactions.Information systems managementUnderstand how IT systems can transform a business. Learn how to design quality systems and improve business processes. Company and commercial lawExplore the core principles of contract law, consumer protection and the law of negligence. Understand how to work with different business structures. AuditingUnderstand concepts involved in the auditing process and integrate them with practical applications.TaxExamine Commonwealth income tax legislation and the implications of income tax on individuals and businesses.Economics and financeLearn a variety of economic concepts and how to apply them in business and policy-making.1 Students must complete specific subjects to graduate with the CAANZ accredited qualification. Please refer to the La Trobe University Handbook for further details.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Professional Accounting (Information Systems Management),MST,https://www.latrobe.edu.au/courses/master-of-professional-accounting-information-systems-management,,English,,AUD,No,"Systems analystAnalyse how businesses' software, hardware and IT systems meet their needs. Write requirements for new systems and monitor their effectiveness.Business analystUnderstand how businesses run and use data to solve problems and improve processes.Customer analytics specialistUse data analytics to develop marketing strategies and optimise business processes.Management accountantManage accounting records, financial statements and tax returns for individuals, companies, trusts and super funds. Provide financial advice and formulate business plans.AuditorEnsure businesses comply with internal control procedures and legal standards.Tax accountantExamine taxes owed and prepare tax returns that comply with reporting and payment requirements.",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,37200,Yes
Australia,Year,Melbourne,No,"At the highest levels of sport, the smallest advantage can make the difference between a champion and a runner up. Launch your career in a $500 billion global industry* and enter the next era of competitive sport.With support from La Trobe academics and representatives from our industry partners you'll gain advanced skills in data warehousing and analytics, with a specialist focus on elite sport content. You'll study using cutting-edge tools and data sources provided by experts in the field.Learn to recognise the opportunities in data, and to deliver insights on strategy, recruitment and performance using data visualisations taught in La Trobe's state of the art VisLabs. Armed with regular talks from leading sports analysts, you'll consistently put theory into practice with a project-based learning model designed by our industry partners:Carlton F.C.Melbourne City F.C.CatapultOptusThe Master of Sport Analytics has been designed with a range of educational and working backgrounds in mind. Whether you're an exercise science, mathematics or computer science graduate, or you're already working in the industry, this course will provide you with the knowledge and skills you need to excel in this rapidly growing profession.You will have the opportunity to undertake a research or  practical coursework project, this will provide students with  options suited to their intended career pathways.* Plunkett Research Limited, (2014, November 11), Industry Statistics: Sports & Recreation Business Statistics Analysis.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Sport Analytics,MST,https://www.latrobe.edu.au/courses/master-of-sport-analytics,,English,,AUD,No,No career outcomes provided,,,Years,,,No,No,1.0, ,,,Yes,,IT and engineering,La Trobe University,38200,Yes
Australia,Years,Melbourne,No,"Join the next generation of engineers.The telecommunications industry has been transformed by disruptive technologies and employers are searching for engineers with the skills to transform their businesses.Tap into this growing demand by combining studies in network engineering with skills in design and development of new systems. La Trobe's Master of Telecommunications and Network Engineering will give you a solid foundation in hardware and software development, computer networks, signal processing and wireless systems. You will use software currently used in industry and the latest signal generators, PCs, development boards, digital storage oscilloscopes and spectrum analysers, with on-campus access to the Centre for Technology Infusion.Our six-month Work Integrated Learning (WIL) program gives you 800 hours of real-world experience working in an engineering company or related-industry employer of electrical engineers, including partners like Telstra, Siemens, the German Aerospace Centre (DLR) and Fortis.Alternatively, you could join a research team on an advanced engineering project. You'll build industry connections and see how engineering is practised first-hand. A A$10 000 scholarship is also available for eligible students to support your study.Developed in consultation with industry leaders, this specialised course is designed to prepare you for the challenges of our future workforce.You'll learn:Sustainable engineeringDevelop socially conscious decision-making processes by examining sustainable workplace practices in the Australian engineering industry.Network securityScrutinise security attacks on system and network services and assess different security mechanisms.Communication networksLearn about network architecture, serial communication standards and routing techniques in computer communication networks. Advanced networking subjects explore software and networking equipment from CISCO, and current technologies used in telecom networks.Management in engineeringBecome a well-rounded professional by building negotiation, risk analysis and consultation skills.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Telecommunication and Network Engineering ,MST,https://www.latrobe.edu.au/courses/master-of-telecommunication-and-network-engineering,,English,,AUD,No,"Network/systems engineerOversee the design, installation, analysis, troubleshooting and maintenance of networks.Development engineerConduct research, test and create prototypes to determine manufacturing specs.Program analystAnalyse corporate programs to assist in the development of more efficient systems and reduce costs.",,,Years,,,No,No,2.0, ,,,Yes,,IT and engineering,La Trobe University,37200,Yes
Australia,Years,City,No,Accelerate your law career with a Juris Doctor.La Trobe's Juris Doctor is for students that hold a Bachelor's degree and are looking to start a career in law. It is also for those who seek to gain the qualifications to practise law in Australia. La Trobe's Juris Doctor delivers the academic requirements you need to apply for admission to practise law in Victoria. The course also gives you the necessary foundations to practise law internationally (providing you meet the specific accreditation requirements of the host country).A La Trobe Juris Doctor offers a range of law specialisations. See the list of electives below to see where you'd like to take your career in law. Law and technology Commercial law  Cyber law International law  Health law  Human rights law.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.,Juris Doctor,DOC,https://www.latrobe.edu.au/courses/juris-doctor,,English,,AUD,No," Solicitor*  Build and maintain relationships with clients.  Resolve disputes, solve problems and conduct research.   Policy officer  Manage documents and contribute to policy formation at the local, state or national level.  Research, analyse and advise on legal policy and implementation.   Legal adviser  Provide commercial, technical and timely legal advice to clients.  Liaise with stakeholders, solve legal problems and conduct research.  ",,,Years,,,No,No,3.0, ,,,Yes,,Law and criminology,La Trobe University,39800,Yes
Australia,Year,Melbourne,No,"This course trains computing professionals in advanced and innovative areas of computer science and information. You'll have the opportunity either to upgrade your knowledge and skills in a broad range of areas or to specialise in key areas such as artificial intelligence, games technology, software engineering and software systems, and computer communications and networking. The course forms the first year of the Master of Computer Science.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 8.",Graduate Diploma in Computer Science,GDIP,https://www.latrobe.edu.au/courses/graduate-diploma-in-computer-science,,English,,AUD,No,No career outcomes provided,,,Years,,,No,No,1.0, ,,,Yes,,Science,La Trobe University,41000,Yes
Australia,Years,Melbourne,No,"Be a biotech trailblazer.Ready to create vaccines or explore genetic modification? The field of biotechnology is vast, varied and rapidly growing. Biotechnology – combined with informatics – makes use of the huge, rational data sets provided by the 'omic' sciences. These offer significant opportunity for research, data mining and innovation in health and artificial intelligence.To meet the increasing need for biotech specialists, we've carefully designed our Master of Biotechnology and Bioinformatics to give you everything you need to develop your career in this exciting field. Get the skills and knowledge to explore current and emerging technologies in human health, diagnostics, sustainability, food security, renewable energy and more.You'll also choose to either specialise in advanced bioinformatics or undertake a research thesis – which includes 25-30 hours per week of experimental research with a leading researcher.Learn in high-tech facilities such as the La Trobe Institute for Molecular Science (LIMS). Access world-class laboratories designed for biotechnology, biomedicine and biosecurity research.Our graduates work as biotechnologists, technicians, and research and development scientists. You can find them in local and international bioindustries and biopharmaceutical companies such as CSL Behring, Seqirus and CSIRO.You'll learn: Bioinformatics  Apply technical skills to collect, store and analyse complex biological data, including genome and protein sequence information.   Practical biotechnology  Gain practical skills in PCR, cloning, protein expression, protein purification and immunoblotting laboratory techniques.    Bio-business management  Work in groups to produce and market a virtual product. Receive career development support from staff and industry professionals.   Scientific communication skills  Build your expertise writing reports and presenting data. Gain knowledge of copyright, plagiarism, databases, journals and online resources.   Proteomics and genomics  Gain experience with advanced technologies such as CRISPR-mediated gene editing, next generation sequencing and mass spectrometry.   Protein chemistry  Carry out a range of laboratory techniques to purify and characterise protein preparations.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Biotechnology and Bioinformatics,MST,https://www.latrobe.edu.au/courses/master-of-biotechnology-and-bioinformatics,,English,,AUD,No," Biotechnologist  Work in biopharmaceutical research and development. Design and create biological systems to produce medically relevant products. Keep abreast of new strategies in the field of molecular biology.   Bioinformatician  Advise stakeholders on the study, design and interpretation of data.   Research assistant  Perform and analyse experiments, develop assays, provide technical support to research teams and manage the day-to-day running of a laboratory.  ",,,Years,,,No,No,2.0, ,,,Yes,,Science,La Trobe University,38200,Yes
Australia,Years,Melbourne,No,"Lead the biotech revolution.Every industry needs visionary leaders.As the field of biotechnology continues to innovate and expand, new opportunities are arising for skilled professionals who understand the power behind the science and can bring valuable innovations to market.Our Master of Biotechnology Management has been designed to give you a unique combination of biotechnology and business management skills. Gain advanced knowledge of molecular modelling software, proteomics and genomics, and develop essential enterprise skills including marketing, economics and finance. Your studies will take place in the heart of the La Trobe Institute for Molecular Sciences (LIMS). You'll have access to advanced research facilities, world-class laboratories devoted to biotech, biomedicine and biosecurity, and teachers at the forefront of biotech innovation.Graduate ready to use your management and technical knowledge to explore current and emerging technologies in human health, diagnostics, environmental sustainability, food security, renewable energy and more.You'll learn: Bioinformatics  Apply technical skills to collect, store and analyse complex biological data, including genome and protein sequence information.    Principles of economics  Explore a variety of economic concepts and how they can be applied in real-world business and policy-making to make better decisions and improve people's well-being.   Bio-business management  Apply for a job within a virtual biotechnology company and work in groups to produce and market a virtual product. You'll be guided by career development staff, academic staff and industry professionals. Examine organisational structure, intellectual property, scientific reasoning, market research and ethics.   Sustainable management and marketing  Understand how the need for sustainable value creation in contemporary organisations influences management and marketing behaviour and practice. Use theoretical and analytical frameworks to explore real-world examples.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Biotechnology Management,MST,https://www.latrobe.edu.au/courses/master-of-biotechnology-management,,English,,AUD,No," Project officer  Provide technical support for researchers and liaise with vendors, service personnel and stakeholders.   Sales representative  Increase the market share, provide high-quality customer service and attend conferences for biotechnology businesses.   Clinical development officer  Manage clinical sites and ensure timely delivery of clinical trial enrolment.   Research and development manager  Manage the research, planning and implementation of new programs and protocols. Oversee the development of new products.   Business developer  Maximise sales, develop strategies to enter new markets and achieve financial growth.  ",,,Years,,,No,No,2.0, ,,,Yes,,Science,La Trobe University,37400,Yes
Australia,Years,Melbourne,No,"Refine your chemistry skills. La Trobe's Master of Chemical Sciences gives you advanced training in key chemistry fields such as analytical, computational, medicinal, organic, inorganic and physical chemistry. Complete a research project, prepare a thesis and graduate ready for chemistry careers across a wide variety of industries.You'll learn:Advanced chemistryComplete core subjects in advanced chemistry including environmental, medicinal, organic, inorganic, polymer chemistry and more.Chemical structure and characterisationBuild on your understanding of techniques for the study of chemical compounds.Receive advanced training in spectroscopic methods such as NMR and UV-visible spectroscopy, separation science and chromatography.Scientific communication skillsUnderstand how to make your findings coherent and intelligible through report writing and data visualisation. Learn to access scientific information using scientific journals, databases and online resources.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Chemical Sciences,MST,https://www.latrobe.edu.au/courses/master-of-chemical-sciences,,English,,AUD,No," Industrial chemist Use your knowledge to provide technical support in an industrial setting. Innovate and develop products and processes. Report to management, lead or work in teams and ensure documentation is current. Senior process engineer Develop, advise and lead teams to improve industrial processes related to chemistry. Train staff, provide support and feedback to management. Work towards the continuous improvement of all technical and human-related processes.Senior analytical chemist Mentor and train staff. Solve problems, maintain and improve processes, test new methodologies, lead teams and report to management.",,,Years,,,No,No,2.0, ,,,Yes,,Science,La Trobe University,37800,Yes
Australia,Years,Melbourne,No,"Think like a hacker. With the number of Internet of Things (IoT) devices around the world expected to hit 125 billion by 2030, there's a critical need for more cyber security professionals. 1To meet this growing demand, La Trobe's Master of Cybersecurity (Computer Science) was designed by industry leaders to help you develop important industry-relevant skills, then specialise in computer science. Whether or not you have existing experience in the information technology sector, this course is your pathway to start or progress your career in the cybersecurity domain.Graduate ready to keep pace with the information security demands of business, government, defence and law enforcement. Gain practical experience through an industry project or an intensive industry placement with leading organisations like Optus Networks, NAB and ANZ. Develop skills in system design, implementation, testing and documentation and make valuable industry connections.You'll learn:  Cybersecurity fundamentals  Explore the aims, methods and outcomes of cybersecurity practice.    Blockchain, network security, digital forensics and penetration testing  Understand cybersecurity as it relates to the forefront of technology.    Cyber algorithms  Analyse and design cybersecurity algorithms using a visual modelling language.    Secure programming  Learn procedural language (C). Identify and analyse common coding practices what can avoid security vulnerabilities.    The mindset and motivation of hackers  Cybersecurity is about people as much as technology. Understanding what drives cybercriminals helps you create strategies to defend against them.    Legal and ethical frameworks  Become familiar with the regulations and ethical approaches for dealing with cybersecurity.  1 HIS Markit, 2020, The Internet of Things: a movement, not a marketThe qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Cybersecurity (Computer Science) ,MST,https://www.latrobe.edu.au/courses/master-of-cybersecurity-computer-science,,English,,AUD,No,"ICT security specialistUse your broad technical knowledge in cybersecurity to maintain, improve and uphold cybersecurity ICT systems for your organisation.Cyber security consultantWork freelance as a consultant to help organisations assess, manage and improve their cybersecurity infrastructure and practice.Information security directorOversee and manage every aspect of cybersecurity measures throughout your organisation.Penetration testerPerform security tests on networks, web-based applications and computer systems. Design tests and tools to probe for vulnerabilities.Security architectPlan, design and implement cybersecurity solutions across the entirety of a business. ",,,Years,,,No,No,2.0, ,,,Yes,,Science,La Trobe University,35600,Yes
